seq,currentDate,ExpDate,StrikePrice,Ticker,Type,Last,IV,StockPrice,T,ImpliedVolatility,Difference
245,2/17/17,3/24/17,780,ISRG,Call,0.55,0.12998,724.659973,0.095824778,0.137016694,-0.007036694
246,2/17/17,2/24/17,74.5,CMCSA,Put,0.21,0.13004,75.32,0.019164956,0.126362142,0.003677858
247,2/17/17,3/3/17,121,TLT,Put,1.54,0.13021,120.32,0.038329911,0.125510604,0.004699396
248,2/17/17,3/3/17,126.5,TLT,Call,0.04,0.13024,120.32,0.038329911,0.136691648,-0.006451648
249,2/17/17,3/3/17,815,GOOG,Put,3.5,0.13028,828.070007,0.038329911,0.132979141,-0.002699141
250,2/17/17,3/3/17,33,CSCO,Put,0.09,0.13037,33.740002,0.038329911,0.130769037,-0.000399037
251,2/17/17,3/17/17,835,GOOGL,Put,7.57,0.13052,846.549988,0.076659822,0.136004421,-0.005484421
252,2/17/17,3/10/17,817.5,AMZN,Call,30,0.13099,845.070007,0.057494867,0.136989108,-0.005999108
253,2/17/17,3/17/17,128,TLT,Call,0.09,0.13119,120.32,0.076659822,0.133035564,-0.001845564
254,2/17/17,3/10/17,36.5,INTC,Call,0.43,0.13121,36.48,0.057494867,0.124568295,0.006641705
255,2/17/17,3/17/17,905,GOOGL,Call,0.46,0.13132,846.549988,0.076659822,0.133162842,-0.001842842
256,2/17/17,3/24/17,115.5,TLT,Put,0.36,0.13147,120.32,0.095824778,0.128288833,0.003181167
257,2/17/17,2/24/17,857.5,AMZN,Call,1.8,0.1315,845.070007,0.019164956,0.129351721,0.002148279
258,2/17/17,3/10/17,119.5,TLT,Put,1.14,0.13155,120.32,0.057494867,0.133355102,-0.001805102
259,2/17/17,3/17/17,900,GOOGL,Call,0.64,0.13168,846.549988,0.076659822,0.132197588,-0.000517588
260,2/17/17,2/24/17,835,AMZN,Put,2.7,0.13173,845.070007,0.019164956,0.141499395,-0.009769395
261,2/17/17,3/17/17,835,GOOGL,Call,18.84,0.13176,846.549988,0.076659822,0.129044383,0.002715617
262,2/17/17,2/24/17,137,AAPL,Call,0.51,0.13192,135.720001,0.019164956,0.135558499,-0.003638499
263,2/17/17,3/17/17,116,TLT,Put,0.34,0.13201,120.32,0.076659822,0.130433246,0.001576754
264,2/17/17,3/17/17,830,GOOG,Put,12.98,0.13205,828.070007,0.076659822,0.13279107,-0.00074107
265,2/17/17,3/24/17,37.5,INTC,Call,0.25,0.13205,36.48,0.095824778,0.137505022,-0.005455022
266,2/17/17,3/3/17,822.5,GOOG,Put,5.96,0.13214,828.070007,0.038329911,0.132181658,-4.17E-05
267,2/17/17,3/24/17,117,TLT,Put,0.63,0.1322,120.32,0.095824778,0.126142315,0.006057685
268,2/17/17,3/10/17,128,TLT,Call,0.04,0.13223,120.32,0.057494867,0.132827325,-0.000597325
269,2/17/17,3/24/17,900,GOOGL,Call,1.19,0.13228,846.549988,0.095824778,0.135085106,-0.002805106
270,2/17/17,3/10/17,118,TLT,Put,0.54,0.13238,120.32,0.057494867,0.124305246,0.008074754
271,2/17/17,3/3/17,140,FB,Put,6.49,0.1325,133.529999,0.038329911,0.131652953,0.000847047
272,2/17/17,3/17/17,85,JCOM,Put,3.05,0.1325,82.309998,0.076659822,0.142458987,-0.009958987
273,2/17/17,3/10/17,128,AAPL,Call,7.83,0.13257,135.720001,0.057494867,0.140809915,-0.008239915
274,2/17/17,2/24/17,825,GOOGL,Put,0.59,0.13261,846.549988,0.019164956,0.134885338,-0.002275338
275,2/17/17,3/17/17,120,TLT,Put,1.52,0.13267,120.32,0.076659822,0.1278678,0.0048022
276,2/17/17,2/24/17,136,AAPL,Call,0.87,0.13276,135.720001,0.019164956,0.132989454,-0.000229454
277,2/17/17,3/24/17,36.5,CSCO,Call,0.02,0.13277,33.740002,0.095824778,0.138171955,-0.005401955
278,2/17/17,2/24/17,740,ISRG,Call,0.96,0.13331,724.659973,0.019164956,0.137270379,-0.003960379
279,2/17/17,3/17/17,845,GOOGL,Call,12.8,0.13333,846.549988,0.076659822,0.126762329,0.006567671
280,2/17/17,1/19/18,60,BEAV,Put,1.7,0.13333,62.830002,0.919917864,0.128077901,0.005252099
281,2/17/17,3/17/17,835,GOOG,Call,8.6,0.13335,828.070007,0.076659822,0.126398843,0.006951157
282,2/17/17,3/24/17,825,GOOG,Call,14.78,0.13335,828.070007,0.095824778,0.127142365,0.006207635
283,2/17/17,3/24/17,830,GOOG,Call,12.5,0.13335,828.070007,0.095824778,0.129478153,0.003871847
284,2/17/17,3/17/17,840,GOOGL,Call,15.6,0.13335,846.549988,0.076659822,0.127233161,0.006116839
285,2/17/17,3/24/17,845,GOOGL,Call,14.19,0.13335,846.549988,0.095824778,0.126316145,0.007033855
286,2/17/17,3/24/17,847.5,GOOGL,Call,13.21,0.13335,846.549988,0.095824778,0.128909992,0.004440008
287,2/17/17,3/17/17,36,CSCO,Call,0.02,0.13339,33.740002,0.076659822,0.132103162,0.001286838
288,2/17/17,3/24/17,867.5,GOOGL,Call,5.7,0.13342,846.549988,0.095824778,0.128225617,0.005194383
289,2/17/17,2/24/17,116,TLT,Put,0.02,0.1336,120.32,0.019164956,0.134188538,-0.000588538
290,2/17/17,3/10/17,116.5,TLT,Put,0.34,0.13376,120.32,0.057494867,0.138490845,-0.004730845
291,2/17/17,3/24/17,126,CME,Call,0.75,0.13383,122.620003,0.095824778,0.129245629,0.004584371
292,2/17/17,4/21/17,92,IGOV,Put,3,0.13389,90.239998,0.1724846,0.135934766,-0.002044766
293,2/17/17,2/24/17,116.5,TLT,Put,0.03,0.1339,120.32,0.019164956,0.129563137,0.004336863
294,2/17/17,3/24/17,116.5,TLT,Put,0.59,0.13431,120.32,0.095824778,0.132943016,0.001366984
295,2/17/17,3/3/17,880,GOOGL,Call,0.53,0.13445,846.549988,0.038329911,0.125526177,0.008923823
296,2/17/17,3/24/17,860,GOOG,Call,3.15,0.13468,828.070007,0.095824778,0.128719463,0.005960537
297,2/17/17,3/3/17,835,GOOGL,Put,3.85,0.1347,846.549988,0.038329911,0.128614935,0.006085065
298,2/17/17,3/17/17,129,TLT,Call,0.08,0.13477,120.32,0.076659822,0.143059829,-0.008289829
299,2/17/17,3/17/17,855,GOOGL,Put,16.5,0.13498,846.549988,0.076659822,0.12777063,0.00720937
300,2/17/17,2/24/17,745,ISRG,Call,0.4,0.13506,724.659973,0.019164956,0.133148068,0.001911932
301,2/17/17,6/16/17,55,CDW,Call,5.4,0.13518,59.990002,0.325804244,0.141453073,-0.006273073
302,2/17/17,5/19/17,130,CTAS,Call,0.35,0.13539,118.610001,0.249144422,0.135236954,0.000153046
303,2/17/17,3/17/17,75,CMCSA,Call,1.35,0.13539,75.32,0.076659822,0.140647129,-0.005257129
304,2/17/17,4/21/17,885,GOOG,Call,3.38,0.13558,828.070007,0.1724846,0.142065253,-0.006485253
305,2/17/17,3/3/17,750,ISRG,Call,0.97,0.13566,724.659973,0.038329911,0.137761843,-0.002101843
306,2/17/17,3/3/17,825,GOOG,Put,7.73,0.13587,828.070007,0.038329911,0.143374985,-0.007504985
307,2/17/17,2/24/17,820,GOOGL,Put,0.3,0.13587,846.549988,0.019164956,0.137038767,-0.001168767
308,2/17/17,2/24/17,860,GOOG,Call,0.1,0.13591,828.070007,0.019164956,0.13018236,0.00572764
309,2/17/17,3/3/17,855,AMZN,Call,5.55,0.13591,845.070007,0.038329911,0.145484845,-0.009574845
310,2/17/17,5/19/17,125,CTAS,Call,1.17,0.13591,118.610001,0.249144422,0.141187544,-0.005277544
311,2/17/17,3/3/17,121.5,TLT,Put,1.9,0.13591,120.32,0.038329911,0.130953382,0.004956618
312,2/17/17,5/19/17,118,TLT,Put,2.29,0.13591,120.32,0.249144422,0.142620999,-0.006710999
313,2/17/17,6/16/17,110,TLT,Put,0.66,0.13591,120.32,0.325804244,0.145812506,-0.009902506
314,2/17/17,3/3/17,850,AMZN,Put,12.1,0.13597,845.070007,0.038329911,0.143942356,-0.007972356
315,2/17/17,3/10/17,867.5,GOOG,Call,1.05,0.136,828.070007,0.057494867,0.138500258,-0.002500258
316,2/17/17,3/24/17,141,FFIV,Call,3.63,0.13606,143.350006,0.095824778,0.126164371,0.009895629
317,2/17/17,3/17/17,38,FLIR,Call,0.11,0.13614,36.619999,0.076659822,0.13071256,0.00542744
318,2/17/17,3/3/17,807.5,GOOG,Put,2.05,0.13626,828.070007,0.038329911,0.137570388,-0.001310388
319,2/17/17,4/21/17,860,GOOGL,Call,14.7,0.13628,846.549988,0.1724846,0.144584496,-0.008304496
320,2/17/17,3/10/17,116,TLT,Put,0.22,0.13671,120.32,0.057494867,0.131027699,0.005682301
321,2/17/17,3/3/17,120.5,TLT,Put,1.34,0.13675,120.32,0.038329911,0.133992388,0.002757612
322,2/17/17,4/21/17,113,TLT,Put,0.37,0.13675,120.32,0.1724846,0.130126465,0.006623535
323,2/17/17,2/24/17,845,AMZN,Put,6.51,0.13681,845.070007,0.019164956,0.14111033,-0.00430033
324,2/17/17,3/17/17,117,TLT,Put,0.5,0.13686,120.32,0.076659822,0.127472639,0.009387361
325,2/17/17,3/3/17,855,GOOG,Call,1.05,0.13691,828.070007,0.038329911,0.128883204,0.008026796
326,2/17/17,2/24/17,88.5,EA,Put,1.41,0.13691,87.300003,0.019164956,0.133306371,0.003603629
327,2/17/17,5/19/17,117,TLT,Put,1.83,0.13697,120.32,0.249144422,0.138736588,-0.001766588
328,2/17/17,2/24/17,137,AAPL,Put,1.85,0.13699,135.720001,0.019164956,0.146436491,-0.009446491
329,2/17/17,4/21/17,795,GOOG,Call,41,0.1371,828.070007,0.1724846,0.14653191,-0.00943191
330,2/17/17,3/17/17,120,FISV,Call,0.06,0.13722,111.980003,0.076659822,0.136734187,0.000485813
331,2/17/17,3/10/17,75,CMCSA,Put,0.86,0.13738,75.32,0.057494867,0.142134181,-0.004754181
332,2/17/17,3/3/17,127,TLT,Call,0.02,0.1375,120.32,0.038329911,0.130484482,0.007015518
333,2/17/17,3/10/17,830,GOOGL,Put,4.4,0.13779,846.549988,0.057494867,0.134433742,0.003356258
334,2/17/17,4/21/17,110,INTU,Call,10.16,0.13788,119.860001,0.1724846,0.140908222,-0.003028222
335,2/17/17,8/18/17,65,CBSH,Call,0.55,0.13796,59.119999,0.498288843,0.137632923,0.000327077
336,2/17/17,3/24/17,730,ISRG,Call,10.77,0.13814,724.659973,0.095824778,0.146052642,-0.007912642
337,2/17/17,3/17/17,845,GOOGL,Put,11.5,0.13826,846.549988,0.076659822,0.132918365,0.005341635
338,2/17/17,4/21/17,880,GOOGL,Call,8.2,0.13829,846.549988,0.1724846,0.143695737,-0.005405737
339,2/17/17,5/19/17,109,TLT,Put,0.34,0.13829,120.32,0.249144422,0.147741777,-0.009451777
340,2/17/17,3/10/17,115.5,TLT,Put,0.16,0.13868,120.32,0.057494867,0.130001147,0.008678853
341,2/17/17,3/17/17,820,GOOG,Put,8.48,0.1387,828.070007,0.076659822,0.134257807,0.004442193
342,2/17/17,3/10/17,822.5,AMZN,Call,26.1,0.13885,845.070007,0.057494867,0.140314765,-0.001464765
343,2/17/17,3/10/17,128.5,TLT,Call,0.03,0.13891,120.32,0.057494867,0.133593823,0.005316177
344,2/17/17,3/17/17,115,TLT,Put,0.22,0.13896,120.32,0.076659822,0.132270269,0.006689731
345,2/17/17,3/3/17,860,AMZN,Call,4.08,0.13919,845.070007,0.038329911,0.146184725,-0.006994725
346,2/17/17,4/21/17,39,INTC,Call,0.15,0.13922,36.48,0.1724846,0.142842793,-0.003622793
347,2/17/17,3/3/17,131,AAPL,Call,4.87,0.13927,135.720001,0.038329911,0.130000796,0.009269204
348,2/17/17,2/24/17,134,AAPL,Put,0.43,0.13928,135.720001,0.019164956,0.145413795,-0.006133795
349,2/17/17,3/24/17,817.5,GOOGL,Call,33.9,0.13944,846.549988,0.095824778,0.143411205,-0.003971205
350,2/17/17,3/3/17,865,GOOG,Call,0.4,0.13953,828.070007,0.038329911,0.130810879,0.008719121
351,2/17/17,3/17/17,22.5,ARR,Call,0.08,0.13956,21.709999,0.076659822,0.137428238,0.002131762
352,2/17/17,4/21/17,75,CMCSA,Call,2.03,0.13962,75.32,0.1724846,0.14713986,-0.00751986
353,2/17/17,4/21/17,840,GOOG,Call,14.8,0.13974,828.070007,0.1724846,0.144114683,-0.004374683
354,2/17/17,4/21/17,825,GOOG,Call,22.23,0.13985,828.070007,0.1724846,0.148200283,-0.008350283
355,2/17/17,2/24/17,36,INTC,Put,0.11,0.13988,36.48,0.019164956,0.144812461,-0.004932461
356,2/17/17,3/17/17,850,GOOGL,Put,13.86,0.13989,846.549988,0.076659822,0.130605256,0.009284744
357,2/17/17,3/24/17,845,GOOGL,Put,12.8,0.13989,846.549988,0.095824778,0.131734552,0.008155448
358,2/17/17,2/24/17,125,TLT,Call,0.02,0.13996,120.32,0.019164956,0.137674445,0.002285555
359,2/17/17,3/24/17,131,TLT,Call,0.05,0.14025,120.32,0.095824778,0.138870458,0.001379542
360,2/17/17,3/10/17,75.5,CMCSA,Call,1,0.14028,75.32,0.057494867,0.149371778,-0.009091778
361,2/17/17,4/21/17,930,GOOGL,Call,1.47,0.14038,846.549988,0.1724846,0.146446696,-0.006066696
362,2/17/17,3/17/17,920,GOOGL,Call,0.3,0.14073,846.549988,0.076659822,0.148783691,-0.008053691
363,2/17/17,3/3/17,115,TLT,Put,0.07,0.14077,120.32,0.038329911,0.141925491,-0.001155491
364,2/17/17,3/17/17,49,MCHI,Call,0.76,0.1408,49.009998,0.076659822,0.137764268,0.003035732
365,2/17/17,3/10/17,810,GOOG,Put,3.81,0.14086,828.070007,0.057494867,0.134375319,0.006484681
366,2/17/17,4/21/17,915,GOOGL,Call,2.25,0.14102,846.549988,0.1724846,0.140505952,0.000514048
367,2/17/17,3/10/17,36.5,INTC,Put,0.52,0.14125,36.48,0.057494867,0.147634962,-0.006384962
368,2/17/17,7/21/17,35,GLPI,Call,0.25,0.14139,31.879999,0.421629021,0.139867592,0.001522408
369,2/17/17,4/21/17,112,TLT,Put,0.29,0.14153,120.32,0.1724846,0.133755423,0.007774577
370,2/17/17,2/24/17,722.5,ISRG,Put,4.8,0.14161,724.659973,0.019164956,0.146325008,-0.004715008
371,2/17/17,3/17/17,33,CSCO,Put,0.21,0.14162,33.740002,0.076659822,0.135293021,0.006326979
372,2/17/17,3/24/17,715,ISRG,Call,18.82,0.14214,724.659973,0.095824778,0.148777586,-0.006637586
373,2/17/17,3/17/17,130,TLT,Call,0.06,0.14216,120.32,0.076659822,0.148085042,-0.005925042
374,2/17/17,2/24/17,727.5,ISRG,Put,7,0.14225,724.659973,0.019164956,0.137270788,0.004979212
375,2/17/17,3/3/17,137,FB,Call,0.4,0.14235,133.529999,0.038329911,0.146732194,-0.004382194
376,2/17/17,3/3/17,114,TLT,Put,0.03,0.14247,120.32,0.038329911,0.140693587,0.001776413
377,2/17/17,3/3/17,114.5,TLT,Put,0.04,0.1427,120.32,0.038329911,0.137596951,0.005103049
378,2/17/17,3/3/17,812.5,GOOGL,Put,0.95,0.14274,846.549988,0.038329911,0.152678299,-0.009938299
379,2/17/17,3/10/17,129,TLT,Call,0.03,0.14288,120.32,0.057494867,0.140243945,0.002636055
380,2/17/17,3/24/17,111,TLT,Put,0.07,0.14294,120.32,0.095824778,0.144004943,-0.001064943
381,2/17/17,3/24/17,129,AAPL,Call,7.2,0.14298,135.720001,0.095824778,0.150008854,-0.007028854
382,2/17/17,8/18/17,100,ADP,Call,3.78,0.14302,99.68,0.498288843,0.13592576,0.00709424
383,2/17/17,2/24/17,870,AMZN,Call,0.46,0.14315,845.070007,0.019164956,0.13787138,0.00527862
384,2/17/17,5/19/17,34,INTC,Call,2.76,0.14316,36.48,0.249144422,0.149916821,-0.006756821
385,2/17/17,3/3/17,38,INTC,Call,0.03,0.14321,36.48,0.038329911,0.138827115,0.004382885
386,2/17/17,3/24/17,835,GOOGL,Put,10.53,0.14349,846.549988,0.095824778,0.152133452,-0.008643452
387,2/17/17,3/10/17,131,AAPL,Call,5.09,0.14356,135.720001,0.057494867,0.140293283,0.003266717
388,2/17/17,2/24/17,832.5,AMZN,Put,2.15,0.14372,845.070007,0.019164956,0.143474037,0.000245963
389,2/17/17,3/24/17,111.5,TLT,Put,0.11,0.14404,120.32,0.095824778,0.149733803,-0.005693803
390,2/17/17,4/21/17,850,GOOGL,Put,22.5,0.14407,846.549988,0.1724846,0.15031341,-0.00624341
391,2/17/17,3/3/17,113.5,TLT,Put,0.02,0.14449,120.32,0.038329911,0.141313527,0.003176473
392,2/17/17,6/16/17,870,GOOG,Call,13.8,0.14452,828.070007,0.325804244,0.154212386,-0.009692386
393,2/17/17,3/10/17,113,TLT,Put,0.06,0.14461,120.32,0.057494867,0.146858979,-0.002248979
394,2/17/17,4/21/17,835,GOOG,Call,17.5,0.14466,828.070007,0.1724846,0.14855856,-0.00389856
395,2/17/17,3/17/17,775,ISRG,Call,0.55,0.14466,724.659973,0.076659822,0.142474748,0.002185252
396,2/17/17,3/10/17,114,TLT,Put,0.08,0.14474,120.32,0.057494867,0.137300034,0.007439966
397,2/17/17,3/17/17,112,TLT,Put,0.05,0.14501,120.32,0.076659822,0.137580744,0.007429256
398,2/17/17,4/21/17,109,TLT,Put,0.11,0.14511,120.32,0.1724846,0.138240053,0.006869947
399,2/17/17,4/21/17,845,GOOG,Call,12.85,0.14517,828.070007,0.1724846,0.14374296,0.00142704
400,2/17/17,4/21/17,830,GOOG,Call,19.5,0.14528,828.070007,0.1724846,0.146427549,-0.001147549
401,2/17/17,3/10/17,797.5,GOOG,Put,1.97,0.14529,828.070007,0.057494867,0.144853651,0.000436349
402,2/17/17,9/15/17,33,HPT,Call,1,0.14535,31.780001,0.574948665,0.152986131,-0.007636131
403,2/17/17,3/3/17,865,AMZN,Call,3.1,0.14542,845.070007,0.038329911,0.150280513,-0.004860513
404,2/17/17,4/21/17,120,SOXX,Call,12.5,0.14551,132.270004,0.1724846,0.137777077,0.007732923
405,2/17/17,3/10/17,137,AAPL,Call,1.36,0.14552,135.720001,0.057494867,0.146975535,-0.001455535
406,2/17/17,5/19/17,116,TLT,Put,1.53,0.14568,120.32,0.249144422,0.140034051,0.005645949
407,2/17/17,3/10/17,827.5,GOOG,Put,10.5,0.14573,828.070007,0.057494867,0.13766806,0.00806194
408,2/17/17,3/24/17,128,AAPL,Call,8.11,0.14576,135.720001,0.095824778,0.154434101,-0.008674101
409,2/17/17,3/24/17,72,CMCSA,Call,3.58,0.14584,75.32,0.095824778,0.137032222,0.008807778
410,2/17/17,4/21/17,40,INTC,Call,0.07,0.14585,36.48,0.1724846,0.147422115,-0.001572115
411,2/17/17,3/10/17,760,ISRG,Call,0.95,0.14598,724.659973,0.057494867,0.142115513,0.003864487
412,2/17/17,2/24/17,172.5,AMGN,Call,1.8,0.14608,173.289993,0.019164956,0.142313024,0.003766976
413,2/17/17,3/3/17,136,FB,Call,0.63,0.14608,133.529999,0.038329911,0.147864313,-0.001784313
414,2/17/17,7/21/17,39,FLIR,Call,0.53,0.14612,36.619999,0.421629021,0.141801238,0.004318762
415,2/17/17,3/3/17,74.5,CMCSA,Put,0.47,0.14616,75.32,0.038329911,0.140263587,0.005896413
416,2/17/17,3/17/17,905,GOOG,Call,0.15,0.14627,828.070007,0.076659822,0.14275782,0.00351218
417,2/17/17,3/3/17,797.5,GOOG,Put,1.15,0.14627,828.070007,0.038329911,0.151228521,-0.004958521
418,2/17/17,3/17/17,805,GOOG,Put,4.62,0.14627,828.070007,0.076659822,0.145615256,0.000654744
419,2/17/17,3/24/17,815,GOOGL,Put,4.16,0.14627,846.549988,0.095824778,0.146567142,-0.000297142
420,2/17/17,2/24/17,867.5,AMZN,Call,0.67,0.14627,845.070007,0.019164956,0.139288723,0.006981277
421,2/17/17,3/10/17,860,AMZN,Call,6.72,0.14627,845.070007,0.057494867,0.156227356,-0.009957356
422,2/17/17,3/24/17,138,AAPL,Call,1.61,0.14627,135.720001,0.095824778,0.1519017,-0.0056317
423,2/17/17,3/24/17,32.5,CSCO,Put,0.15,0.14627,33.740002,0.095824778,0.139720577,0.006549423
424,2/17/17,3/17/17,80,CMCSA,Call,0.09,0.14627,75.32,0.076659822,0.143930669,0.002339331
425,2/17/17,4/21/17,82.5,CMCSA,Call,0.17,0.14627,75.32,0.1724846,0.151764694,-0.005494694
426,2/17/17,3/10/17,134,FB,Call,1.77,0.14627,133.529999,0.057494867,0.154633509,-0.008363509
427,2/17/17,3/17/17,131,TLT,Call,0.04,0.14627,120.32,0.076659822,0.150057886,-0.003787886
428,2/17/17,4/21/17,111,TLT,Put,0.23,0.14627,120.32,0.1724846,0.137815646,0.008454354
429,2/17/17,5/19/17,110,TLT,Put,0.53,0.14627,120.32,0.249144422,0.155459351,-0.009189351
430,2/17/17,5/19/17,111,TLT,Put,0.55,0.14627,120.32,0.249144422,0.145914705,0.000355295
431,2/17/17,5/19/17,112,TLT,Put,0.66,0.14627,120.32,0.249144422,0.142850788,0.003419212
432,2/17/17,3/17/17,825,GOOGL,Put,5.14,0.14628,846.549988,0.076659822,0.144255865,0.002024135
433,2/17/17,3/3/17,135,AAPL,Put,1.3,0.14628,135.720001,0.038329911,0.155722057,-0.009442057
434,2/17/17,4/21/17,34,GLPI,Call,0.15,0.14641,31.879999,0.1724846,0.14546284,0.00094716
435,2/17/17,2/24/17,134,FB,Put,1.28,0.14653,133.529999,0.019164956,0.140161572,0.006368428
436,2/17/17,3/10/17,41,BBBY,Call,0.62,0.14657,41.139999,0.057494867,0.137659621,0.008910379
437,2/17/17,9/15/17,785,GOOG,Call,64.57,0.14666,828.070007,0.574948665,0.154654391,-0.007994391
438,2/17/17,3/10/17,792.5,GOOG,Put,1.58,0.14682,828.070007,0.057494867,0.15108326,-0.00426326
439,2/17/17,2/24/17,138,AAPL,Call,0.3,0.147,135.720001,0.019164956,0.142039175,0.004960825
440,2/17/17,3/3/17,725,ISRG,Call,8,0.14708,724.659973,0.038329911,0.143098066,0.003981934
441,2/17/17,3/3/17,852.5,AMZN,Put,13.64,0.1471,845.070007,0.038329911,0.144390461,0.002709539
442,2/17/17,6/16/17,112,TLT,Put,0.96,0.14712,120.32,0.325804244,0.143333352,0.003786648
443,2/17/17,3/10/17,845,GOOGL,Put,11.8,0.14721,846.549988,0.057494867,0.156711117,-0.009501117
444,2/17/17,3/17/17,135,AAPL,Call,2.75,0.14721,135.720001,0.076659822,0.156812474,-0.009602474
445,2/17/17,3/17/17,835,GOOG,Put,16.93,0.14722,828.070007,0.076659822,0.145556832,0.001663168
446,2/17/17,2/24/17,135,AAPL,Call,1.44,0.14738,135.720001,0.019164956,0.138108913,0.009271087
447,2/17/17,4/21/17,840,GOOG,Put,26,0.14746,828.070007,0.1724846,0.14407108,0.00338892
448,2/17/17,2/24/17,875,AMZN,Call,0.35,0.14749,845.070007,0.019164956,0.150004697,-0.002514697
449,2/17/17,3/24/17,39,INTC,Call,0.05,0.14753,36.48,0.095824778,0.143579255,0.003950745
450,2/17/17,2/24/17,138,FB,Call,0.06,0.14809,133.529999,0.019164956,0.145906128,0.002183872
451,2/17/17,3/17/17,124,TLT,Put,4.3,0.14815,120.32,0.076659822,0.146390731,0.001759269
452,2/17/17,2/24/17,850,AMZN,Put,9.21,0.14817,845.070007,0.019164956,0.13887444,0.00929556
453,2/17/17,3/17/17,37,INTC,Put,0.9,0.14818,36.48,0.076659822,0.151399909,-0.003219909
454,2/17/17,3/3/17,900,GOOGL,Call,0.18,0.14828,846.549988,0.038329911,0.150508235,-0.002228235
455,2/17/17,2/24/17,132,FB,Put,0.44,0.14831,133.529999,0.019164956,0.14092974,0.00738026
456,2/17/17,3/10/17,146,FFIV,Call,1.07,0.14843,143.350006,0.057494867,0.153522262,-0.005092262
457,2/17/17,4/21/17,190,COST,Call,0.53,0.14851,175.860001,0.1724846,0.144724517,0.003785483
458,2/17/17,3/10/17,802.5,GOOG,Put,2.69,0.14879,828.070007,0.057494867,0.143009918,0.005780082
459,2/17/17,4/21/17,900,GOOGL,Call,4.19,0.14905,846.549988,0.1724846,0.143082248,0.005967752
460,2/17/17,2/24/17,752.5,ISRG,Call,0.15,0.14925,724.659973,0.019164956,0.14119916,0.00805084
461,2/17/17,3/3/17,141,AAPL,Call,0.23,0.14951,135.720001,0.038329911,0.158638348,-0.009128348
462,2/17/17,3/17/17,105,JBHT,Call,0.46,0.14963,101.040001,0.076659822,0.155705597,-0.006075597
463,2/17/17,2/24/17,837.5,AMZN,Put,3.42,0.15024,845.070007,0.019164956,0.140902413,0.009337587
464,2/17/17,3/17/17,85,ADI,Call,0.5,0.15031,82.480003,0.076659822,0.152246497,-0.001936497
465,2/17/17,4/21/17,790,ISRG,Call,2.1,0.1504,724.659973,0.1724846,0.155222046,-0.004822046
466,2/17/17,3/10/17,134,AAPL,Call,2.87,0.15051,135.720001,0.057494867,0.144208603,0.006301397
467,2/17/17,3/10/17,138,FB,Put,4.98,0.15058,133.529999,0.057494867,0.157539936,-0.006959936
468,2/17/17,3/24/17,750,ISRG,Call,4.6,0.15065,724.659973,0.095824778,0.149335312,0.001314688
469,2/17/17,4/21/17,885,GOOGL,Call,7.19,0.15084,846.549988,0.1724846,0.145331804,0.005508196
470,2/17/17,4/21/17,895,GOOG,Call,2.6,0.15085,828.070007,0.1724846,0.146889034,0.003960966
471,2/17/17,3/10/17,140,AAPL,Call,0.6,0.15085,135.720001,0.057494867,0.156467026,-0.005617026
472,2/17/17,6/16/17,895,GOOG,Call,8.7,0.15109,828.070007,0.325804244,0.158571248,-0.007481248
473,2/17/17,4/21/17,825,GOOG,Put,19.26,0.15165,828.070007,0.1724846,0.154145086,-0.002495086
474,2/17/17,3/3/17,122,TLT,Put,2.35,0.15178,120.32,0.038329911,0.144234049,0.007545951
475,2/17/17,3/3/17,177.5,AMGN,Call,0.62,0.15186,173.289993,0.038329911,0.15128816,0.00057184
476,2/17/17,3/10/17,865,AMZN,Call,5.1,0.15216,845.070007,0.057494867,0.15364918,-0.00148918
477,2/17/17,3/3/17,820,AMZN,Call,27.45,0.15225,845.070007,0.038329911,0.157846411,-0.005596411
478,2/17/17,3/24/17,133,AAPL,Call,4.14,0.15238,135.720001,0.095824778,0.151086309,0.001293691
479,2/17/17,3/3/17,872.5,AMZN,Call,1.76,0.15239,845.070007,0.038329911,0.149050107,0.003339893
480,2/17/17,2/24/17,132,AAPL,Put,0.14,0.15239,135.720001,0.019164956,0.157839312,-0.005449312
481,2/17/17,3/24/17,787.5,GOOG,Put,3.19,0.15253,828.070007,0.095824778,0.160137332,-0.007607332
482,2/17/17,4/21/17,185,COST,Call,1.32,0.15267,175.860001,0.1724846,0.148566821,0.004103179
483,2/17/17,3/10/17,827.5,GOOGL,Put,4.82,0.15273,846.549988,0.057494867,0.151103115,0.001626885
484,2/17/17,3/17/17,125,CTAS,Call,0.3,0.15301,118.610001,0.076659822,0.15732326,-0.00431326
