,cDate,ExpDate,StrikePrice,Ticker,Type,Last,IV,StockPrice,T,ImpliedVolatility,Difference
3398,2016-11-15,2016-12-23,777.5,AMZN,Call,9.0,0.23376,743.23999,0.10403832991101986,0.22384908319509217,0.009910916804907827
3400,2016-11-15,2016-12-23,782.5,AMZN,Call,7.61,0.21155,743.23999,0.10403832991101986,0.22153362842800656,-0.009983628428006569
3403,2016-11-15,2016-12-23,790.0,AMZN,Call,4.9,0.19914,743.23999,0.10403832991101986,0.2042519055976309,-0.005111905597630889
3408,2016-11-15,2016-12-23,802.5,AMZN,Call,3.56,0.20847,743.23999,0.10403832991101986,0.2127355241827909,-0.004265524182790914
3440,2016-11-15,2016-12-30,775.0,AMZN,Call,11.96,0.22173,743.23999,0.12320328542094455,0.2305390829133112,-0.0088090829133112
3442,2016-11-15,2016-12-30,780.0,AMZN,Call,10.15,0.23335,743.23999,0.12320328542094455,0.22580720928090253,0.00754279071909747
3450,2016-11-15,2016-12-30,800.0,AMZN,Call,4.6,0.19955,743.23999,0.12320328542094455,0.20660692629462668,-0.007056926294626675
3674,2016-11-15,2017-01-06,790.0,AMZN,Call,9.51,0.22813000000000003,743.23999,0.14236824093086928,0.22927291829546542,-0.001142918295465395
3677,2016-11-15,2017-01-06,797.5,AMZN,Call,6.2,0.20958000000000002,743.23999,0.14236824093086928,0.20813695715332964,0.0014430428466703782
3680,2016-11-15,2017-01-06,805.0,AMZN,Call,6.3,0.22102,743.23999,0.14236824093086928,0.2261510214157179,-0.005131021415717918
3681,2016-11-15,2017-01-06,807.5,AMZN,Call,5.2,0.21702,743.23999,0.14236824093086928,0.21644269385433385,0.0005773061456661455
3682,2016-11-15,2017-01-06,810.0,AMZN,Call,4.8,0.22118000000000002,743.23999,0.14236824093086928,0.21581400309514814,0.005365996904851872
3685,2016-11-15,2017-01-06,817.5,AMZN,Call,3.6,0.21766,743.23999,0.14236824093086928,0.21150659893464857,0.0061534010653514215
3718,2016-11-15,2017-01-13,820.0,AMZN,Call,4.9,0.21356999999999998,743.23999,0.16153319644079397,0.22278415104665422,-0.00921415104665424
3740,2016-11-15,2017-01-20,790.0,AMZN,Call,13.72,0.24419000000000002,743.23999,0.1806981519507187,0.24289522734761798,0.0012947726523820369
3741,2016-11-15,2017-01-20,795.0,AMZN,Call,11.65,0.24406,743.23999,0.1806981519507187,0.23523701318481566,0.008822986815184342
3745,2016-11-15,2017-01-20,815.0,AMZN,Call,7.0,0.2205,743.23999,0.1806981519507187,0.2279270005965382,-0.007427000596538197
3990,2016-11-15,2017-04-21,830.0,AMZN,Put,108.15,0.28046,743.23999,0.42984257357973993,0.27136578042700515,0.009094219572994833
4251,2016-11-15,2016-12-23,51.0,AMBA,Put,0.35,0.46399999999999997,62.200001,0.10403832991101986,0.4609145397989787,0.003085460201021295
4253,2016-11-15,2016-12-23,52.5,AMBA,Put,0.6,0.48085,62.200001,0.10403832991101986,0.47808870127482894,0.0027612987251710575
4264,2016-11-15,2016-12-23,58.5,AMBA,Put,1.73,0.4218,62.200001,0.10403832991101986,0.4205385936802495,0.0012614063197505243
4265,2016-11-15,2016-12-23,59.0,AMBA,Put,1.87,0.40525,62.200001,0.10403832991101986,0.4149412630795277,-0.009691263079527723
4273,2016-11-15,2016-12-30,54.5,AMBA,Put,1.4,0.5182399999999999,62.200001,0.12320328542094455,0.5127168344188258,0.005523165581174161
4351,2016-11-15,2017-03-17,55.0,AMCX,Call,3.6,0.35164,53.27,0.33401779603011633,0.3510650160751547,0.0005749839248452848
4367,2016-11-15,2017-01-20,55.0,DOX,Put,0.95,0.21871999999999997,57.650002,0.1806981519507187,0.21160138283448854,0.007118617165511432
4407,2016-11-15,2017-01-20,359.0,UHAL,Call,3.5,0.14987999999999999,342.839996,0.1806981519507187,0.1574803359835651,-0.007600335983565104
4450,2016-11-15,2016-12-16,50.5,AAL,Call,0.27,0.35375999999999996,44.759997999999996,0.08487337440109514,0.3450488299858998,0.008711170014100156
4572,2016-11-15,2017-01-13,46.5,AAL,Call,1.67,0.33369,44.759997999999996,0.16153319644079397,0.33211993424629416,0.0015700657537058293
4722,2016-11-15,2017-04-21,8.0,AMSC,Put,1.16,0.56476,8.04,0.42984257357973993,0.5704325353872273,-0.005672535387227229
4727,2016-11-15,2016-12-16,75.0,AMWD,Put,2.25,0.49593999999999994,80.599998,0.08487337440109514,0.5004809311503786,-0.00454093115037868
4740,2016-11-15,2016-12-16,45.0,CRMT,Call,1.55,0.63754,40.900002,0.08487337440109514,0.6391740401886645,-0.0016340401886645317
4865,2016-11-15,2016-12-16,136.0,AMGN,Put,0.74,0.24844000000000002,147.059998,0.08487337440109514,0.2504696377582159,-0.0020296377582158798
4871,2016-11-15,2016-12-16,142.0,AMGN,Put,2.7,0.28121999999999997,147.059998,0.08487337440109514,0.2880046498466991,-0.006784649846699131
4885,2016-11-15,2016-12-23,131.0,AMGN,Put,0.42,0.2638,147.059998,0.10403832991101986,0.25695594224089385,0.006844057759106126
4888,2016-11-15,2016-12-23,134.0,AMGN,Put,0.76,0.24998,147.059998,0.10403832991101986,0.25758735813724437,-0.007607358137244363
4891,2016-11-15,2016-12-23,137.0,AMGN,Put,1.55,0.27788,147.059998,0.10403832991101986,0.27880039058800415,-0.0009203905880041385
4892,2016-11-15,2016-12-23,138.0,AMGN,Put,1.63,0.26500999999999997,147.059998,0.10403832991101986,0.2674602808110658,-0.0024502808110658525
4905,2016-11-15,2016-12-30,130.0,AMGN,Put,0.64,0.27743,147.059998,0.12320328542094455,0.2763933518872373,0.001036648112762717
4906,2016-11-15,2016-12-30,132.0,AMGN,Put,0.87,0.28021,147.059998,0.12320328542094455,0.2744146290206127,0.005795370979387315
4910,2016-11-15,2016-12-30,136.0,AMGN,Put,1.56,0.28121999999999997,147.059998,0.12320328542094455,0.2727000677987244,0.00851993220127556
4956,2016-11-15,2017-01-06,131.0,AMGN,Put,1.03,0.27894,147.059998,0.14236824093086928,0.2824239758047052,-0.003483975804705164
4957,2016-11-15,2017-01-06,132.0,AMGN,Put,1.19,0.28118000000000004,147.059998,0.14236824093086928,0.28259288192202897,-0.0014128819220289301
4959,2016-11-15,2017-01-06,134.0,AMGN,Put,1.64,0.28121999999999997,147.059998,0.14236824093086928,0.28810239171434754,-0.006882391714347569
4961,2016-11-15,2017-01-06,136.0,AMGN,Put,1.53,0.2463,147.059998,0.14236824093086928,0.25188382620399447,-0.005583826203994474
4968,2016-11-15,2017-01-06,143.0,AMGN,Put,3.09,0.22915,147.059998,0.14236824093086928,0.22423605631047488,0.004913943689525108
4974,2016-11-15,2017-01-13,128.0,AMGN,Put,0.9,0.28086,147.059998,0.16153319644079397,0.290031380354777,-0.009171380354776992
4981,2016-11-15,2017-01-13,135.0,AMGN,Put,2.45,0.31505,147.059998,0.16153319644079397,0.30528324343322405,0.009766756566775947
4994,2016-11-15,2017-01-20,130.0,AMGN,Put,1.39,0.28086,147.059998,0.1806981519507187,0.28947450853593276,-0.008614508535932763
5000,2016-11-15,2017-01-27,132.0,AMGN,Put,2.45,0.31211,147.059998,0.1998631074606434,0.31431795672688256,-0.002207956726882565
5002,2016-11-15,2017-01-27,134.0,AMGN,Put,3.02,0.32325,147.059998,0.1998631074606434,0.31711604933661963,0.00613395066338035
5010,2016-11-15,2017-02-17,130.0,AMGN,Put,3.2,0.34048,147.059998,0.25735797399041754,0.3366678508609775,0.0038121491390225026
5034,2016-11-15,2017-06-16,150.0,AMGN,Put,17.5,0.35291999999999996,147.059998,0.5831622176591376,0.3600676389032751,-0.007147638903275133
5043,2016-11-15,2017-07-21,145.0,AMGN,Put,14.47,0.33748,147.059998,0.6789869952087612,0.32888140231079976,0.008598597689200238
5044,2016-11-15,2017-07-21,150.0,AMGN,Put,17.0,0.32705,147.059998,0.6789869952087612,0.3241815514775235,0.00286844852247653
5046,2016-11-15,2018-01-19,135.0,AMGN,Call,17.0,0.15531,147.059998,1.1772758384668036,0.15103703706699986,0.004272962933000141
5049,2016-11-15,2018-01-19,150.0,AMGN,Call,9.58,0.16441,147.059998,1.1772758384668036,0.16523968100955339,-0.0008296810095533846
5050,2016-11-15,2018-01-19,130.0,AMGN,Put,11.7,0.31959,147.059998,1.1772758384668036,0.3251668162556607,-0.005576816255660699
5053,2016-11-15,2018-01-19,145.0,AMGN,Put,19.38,0.32589,147.059998,1.1772758384668036,0.3318637010670509,-0.005973701067050863
5062,2016-11-15,2019-01-18,140.0,AMGN,Put,23.15,0.32881,147.059998,2.1738535249828885,0.3274016229988783,0.0014083770011216745
5081,2016-11-15,2017-03-17,11.0,AMKR,Call,1.17,0.39805,11.3,0.33401779603011633,0.39124782088038135,0.006802179119618668
5091,2016-11-15,2017-01-20,20.0,AMPH,Call,2.1,0.44988999999999996,21.01,0.1806981519507187,0.4413195205415841,0.00857047945841588
5098,2016-11-15,2016-12-16,27.5,AFSI,Put,1.9,0.15563,25.620001000000002,0.08487337440109514,0.15608341294864755,-0.00045341294864756354
5122,2016-11-15,2016-12-16,70.0,ADI,Call,3.5,0.53657,68.209999,0.08487337440109514,0.5389727120200414,-0.0024027120200413865
5131,2016-11-15,2017-01-20,67.5,ADI,Call,4.35,0.33655999999999997,68.209999,0.1806981519507187,0.34395076501823585,-0.007390765018235879
5180,2016-11-15,2016-12-16,82.5,ALOG,Put,0.65,0.32292,90.75,0.08487337440109514,0.32206031384703326,0.000859686152966721
5210,2016-11-15,2017-01-20,55.0,ANIP,Put,2.8,0.4608,58.57,0.1806981519507187,0.455230660518283,0.005569339481717006
5226,2016-11-15,2017-03-17,45.0,ANIK,Put,3.63,0.30038000000000004,43.939999,0.33401779603011633,0.30424966964346917,-0.0038696696434691313
5228,2016-11-15,2016-12-16,95.0,ANSS,Call,0.8,0.20618000000000003,91.260002,0.08487337440109514,0.2001585686957706,0.006021431304229441
5266,2016-11-15,2017-05-19,10.0,APOL,Call,0.2,0.15977,9.43,0.5065023956194388,0.15148098704230603,0.008289012957693964
5268,2016-11-15,2017-05-19,10.0,APOL,Put,0.88,0.2041,9.43,0.5065023956194388,0.20587364771927336,-0.0017736477192733524
5325,2016-11-15,2016-12-16,116.0,AAPL,Call,0.12,0.16538,107.110001,0.08487337440109514,0.16778064054960945,-0.0024006405496094507
5349,2016-11-15,2016-12-23,118.0,AAPL,Call,0.13,0.17762999999999998,107.110001,0.10403832991101986,0.17950243629457058,-0.0018724362945705952
5351,2016-11-15,2016-12-23,120.0,AAPL,Call,0.07,0.18232,107.110001,0.10403832991101986,0.1826327865273934,-0.0003127865273933883
5370,2016-11-15,2016-12-30,117.0,AAPL,Call,0.28,0.17752,107.110001,0.12320328542094455,0.1823077112931069,-0.0047877112931069
5375,2016-11-15,2016-12-30,122.0,AAPL,Call,0.07,0.18735,107.110001,0.12320328542094455,0.18774381307594107,-0.0003938130759410796
5376,2016-11-15,2016-12-30,123.0,AAPL,Call,0.05,0.19517,107.110001,0.12320328542094455,0.18758292346319744,0.007587076536802573
5492,2016-11-15,2017-01-06,120.0,AAPL,Call,0.14,0.16993,107.110001,0.14236824093086928,0.17663748476479763,-0.006707484764797628
5493,2016-11-15,2017-01-06,121.0,AAPL,Call,0.12,0.17227,107.110001,0.14236824093086928,0.18154055105696992,-0.009270551056969917
5494,2016-11-15,2017-01-06,122.0,AAPL,Call,0.09,0.17287,107.110001,0.14236824093086928,0.1819582381722294,-0.009088238172229396
5515,2016-11-15,2017-01-13,123.0,AAPL,Call,0.07,0.16342,107.110001,0.16153319644079397,0.172290117261583,-0.008870117261582988
5679,2016-11-15,2016-12-16,35.5,AMAT,Call,0.02,0.29219,29.610001,0.08487337440109514,0.30037204800464773,-0.008182048004647724
5823,2016-11-15,2017-01-20,25.0,AAOI,Call,1.8,0.45398999999999995,24.700001,0.1806981519507187,0.46024020768527496,-0.006250207685275011
5845,2016-11-15,2016-12-16,15.0,AQXP,Put,1.9,1.03745,14.79,0.08487337440109514,1.0418800038314664,-0.004430003831466411
5856,2016-11-15,2017-06-16,5.0,ARLZ,Put,1.0,0.69211,5.05,0.5831622176591376,0.6827366459037885,0.00937335409621154
5874,2016-11-15,2017-01-20,90.0,ACGL,Call,0.4,0.19952,81.099998,0.1806981519507187,0.2006641535990648,-0.0011441535990648066
5906,2016-11-15,2017-01-20,1.5,ARNA,Put,0.16,0.85344,1.64,0.1806981519507187,0.845288525961224,0.00815147403877603
5996,2016-11-15,2017-05-19,14.0,ARIA,Call,2.0,0.61236,13.2,0.5065023956194388,0.6177650400059074,-0.005405040005907358
5997,2016-11-15,2017-05-19,12.0,ARIA,Put,2.0,0.73653,13.2,0.5065023956194388,0.7274309741478655,0.009099025852134512
6019,2016-11-15,2016-12-16,30.0,ARRS,Call,0.5,0.258,29.049999,0.08487337440109514,0.2598902954923697,-0.0018902954923696869
6030,2016-11-15,2017-02-17,32.5,ARRS,Call,0.75,0.32741,29.049999,0.25735797399041754,0.3238287814747318,0.0035812185252681594
6034,2016-11-15,2017-05-19,27.5,ARRS,Call,3.63,0.33935,29.049999,0.5065023956194388,0.3432377930585071,-0.0038877930585071163
6061,2016-11-15,2016-12-16,105.0,ASML,Call,0.8,0.21871999999999997,100.019997,0.08487337440109514,0.21338371465390177,0.005336285346098202
6071,2016-11-15,2017-01-20,110.0,ASML,Call,1.2,0.24996999999999997,100.019997,0.1806981519507187,0.25447229687415623,-0.004502296874156264
6121,2016-11-15,2016-12-16,70.0,ASTE,Call,1.65,0.37816,66.519997,0.08487337440109514,0.38757024907681714,-0.009410249076817145
6195,2016-11-15,2016-12-09,93.0,ATHN,Put,0.66,0.36768,103.110001,0.06570841889117043,0.3722636037127822,-0.004583603712782214
6204,2016-11-15,2016-12-16,94.0,ATHN,Put,2.55,0.5222399999999999,103.110001,0.08487337440109514,0.5298169270827211,-0.007576927082721174
6208,2016-11-15,2016-12-16,96.0,ATHN,Put,3.2,0.5350199999999999,103.110001,0.08487337440109514,0.5300042016460802,0.005015798353919743
6216,2016-11-15,2016-12-16,101.0,ATHN,Put,3.5,0.3775,103.110001,0.08487337440109514,0.37921948845905806,-0.0017194884590580606
6261,2016-11-15,2018-01-19,95.0,ATHN,Put,14.2,0.4384,103.110001,1.1772758384668036,0.4299570593138933,0.008442940686106737
6315,2016-11-15,2016-12-16,80.0,ADSK,Call,2.95,0.55033,75.150002,0.08487337440109514,0.5546733798837531,-0.004343379883753107
6357,2016-11-15,2018-01-19,77.5,ADSK,Put,10.9,0.31227,75.150002,1.1772758384668036,0.3026364034303706,0.009633596569629366
6451,2016-11-15,2017-01-20,37.0,CAR,Put,0.97,0.33299999999999996,39.98,0.1806981519507187,0.32980446972942534,0.0031955302705746202
6452,2016-11-15,2017-01-20,38.0,CAR,Put,1.25,0.32754,39.98,0.1806981519507187,0.3189089247462116,0.008631075253788423
6454,2016-11-15,2017-01-20,40.0,CAR,Put,1.9,0.28583000000000003,39.98,0.1806981519507187,0.28164829891466164,0.004181701085338385
6456,2016-11-15,2017-01-20,42.0,CAR,Put,2.9,0.24433000000000002,39.98,0.1806981519507187,0.2493689931725394,-0.005038993172539391
6482,2016-11-15,2017-05-19,38.0,CAR,Put,3.8,0.43306000000000006,39.98,0.5065023956194388,0.4328906846785694,0.00016931532143066308
6484,2016-11-15,2017-05-19,40.0,CAR,Put,4.77,0.42283000000000004,39.98,0.5065023956194388,0.4258388827292956,-0.003008882729295559
6488,2016-11-15,2017-05-19,44.0,CAR,Put,7.0,0.39966999999999997,39.98,0.5065023956194388,0.40435461363813463,-0.00468461363813466
6492,2016-11-15,2018-01-19,37.5,CAR,Put,7.1,0.51222,39.98,1.1772758384668036,0.5077613268076684,0.004458673192331619
6493,2016-11-15,2018-01-19,40.0,CAR,Put,8.1,0.48252,39.98,1.1772758384668036,0.480908780809842,0.0016112191901579975
6495,2016-11-15,2019-01-18,42.0,CAR,Call,11.8,0.53265,39.98,2.1738535249828885,0.5379926619207263,-0.005342661920726299
6496,2016-11-15,2019-01-18,37.0,CAR,Put,9.83,0.52663,39.98,2.1738535249828885,0.5208185101946592,0.005811489805340853
6527,2016-11-15,2017-04-21,60.0,BEAV,Call,2.55,0.18056,59.139998999999996,0.42984257357973993,0.18650570280442574,-0.005945702804425745
6534,2016-11-15,2017-07-21,55.0,BEAV,Put,2.4,0.21663000000000002,59.139998999999996,0.6789869952087612,0.2254525767784808,-0.008822576778480778
6536,2016-11-15,2017-07-21,65.0,BEAV,Put,6.5,0.13968,59.139998999999996,0.6789869952087612,0.13911946276493933,0.0005605372350606652
6541,2016-11-15,2018-01-19,60.0,BEAV,Put,3.39,0.11327999999999999,59.139998999999996,1.1772758384668036,0.1218160884309337,-0.008536088430933703
6571,2016-11-15,2016-12-23,160.0,BIDU,Call,8.18,0.27964,164.440002,0.10403832991101986,0.26996581706043893,0.009674182939561071
6585,2016-11-15,2016-12-30,167.5,BIDU,Call,4.68,0.26845,164.440002,0.12320328542094455,0.26022394224128315,0.008226057758716876
6587,2016-11-15,2016-12-30,172.5,BIDU,Call,2.51,0.24769000000000002,164.440002,0.12320328542094455,0.23812636856746489,0.009563631432535136
6646,2016-11-15,2017-01-06,172.5,BIDU,Call,3.13,0.24829,164.440002,0.14236824093086928,0.249515823306866,-0.0012258233068659918
6656,2016-11-15,2017-01-13,180.0,BIDU,Call,1.52,0.22975,164.440002,0.16153319644079397,0.23671808485232854,-0.006968084852328527
6658,2016-11-15,2017-01-20,160.0,BIDU,Call,11.35,0.31524,164.440002,0.1806981519507187,0.32284068984154235,-0.00760068984154233
6693,2016-11-15,2017-02-17,175.0,BIDU,Call,5.4,0.28529,164.440002,0.25735797399041754,0.2830476684175674,0.0022423315824325885
6694,2016-11-15,2017-02-17,180.0,BIDU,Call,4.09,0.28541,164.440002,0.25735797399041754,0.2854781256610304,-6.812566103042705e-05
6701,2016-11-15,2017-03-17,155.0,BIDU,Call,19.2,0.36861,164.440002,0.33401779603011633,0.37622770578309517,-0.007617705783095174
6706,2016-11-15,2017-03-17,180.0,BIDU,Call,6.17,0.31833,164.440002,0.33401779603011633,0.31131872477999517,0.007011275220004831
6758,2016-11-15,2017-05-19,80.0,BCPC,Call,4.8,0.239,78.260002,0.5065023956194388,0.24699801047972963,-0.007998010479729645
6776,2016-11-15,2016-12-16,55.0,OZRK,Call,0.15,0.39696,45.82,0.08487337440109514,0.4012076213984992,-0.004247621398499213
6838,2016-11-15,2016-12-02,44.5,BBBY,Call,1.0,0.17656,45.029999,0.04654346338124572,0.1808733677171413,-0.004313367717141303
6943,2016-11-15,2017-01-06,43.5,BBBY,Put,1.1,0.2728,45.029999,0.14236824093086928,0.2662008847255502,0.006599115274449785
6983,2016-11-15,2019-01-18,50.0,BBBY,Put,10.34,0.29026,45.029999,2.1738535249828885,0.2876819203811474,0.002578079618852591
7145,2016-11-15,2016-12-16,270.0,BIIB,Put,2.4,0.51212,322.579987,0.08487337440109514,0.5068051373382341,0.005314862661765951
7151,2016-11-15,2016-12-16,285.0,BIIB,Put,7.0,0.58177,322.579987,0.08487337440109514,0.5846923129138313,-0.002922312913831271
7189,2016-11-15,2016-12-30,282.5,BIIB,Put,6.5,0.48194,322.579987,0.12320328542094455,0.48983501394104767,-0.00789501394104769
7247,2016-11-15,2017-01-13,262.5,BIIB,Put,3.43,0.44721000000000005,322.579987,0.16153319644079397,0.45543632200860973,-0.008226322008609677
7301,2016-11-15,2017-07-21,290.0,BIIB,Put,27.2,0.41703999999999997,322.579987,0.6789869952087612,0.41887988605594817,-0.0018398860559482033
7305,2016-11-15,2018-01-19,270.0,BIIB,Call,72.2,0.31659,322.579987,1.1772758384668036,0.3097681108192783,0.006821889180721685
7322,2016-11-15,2019-01-18,290.0,BIIB,Put,56.0,0.40678000000000003,322.579987,2.1738535249828885,0.41093683983490426,-0.004156839834904225
7323,2016-11-15,2019-01-18,300.0,BIIB,Put,58.48,0.39789,322.579987,2.1738535249828885,0.39350256549369167,0.004387434506308352
7358,2016-11-15,2016-12-16,100.0,TECH,Put,2.0,0.36188000000000003,106.120003,0.08487337440109514,0.36884538865706507,-0.00696538865706503
7362,2016-11-15,2017-04-21,115.0,TECH,Call,6.05,0.33063000000000003,106.120003,0.42984257357973993,0.3389438712474666,-0.008313871247466575
7380,2016-11-15,2016-12-16,40.0,BJRI,Call,0.4,0.19125999999999999,38.75,0.08487337440109514,0.1930156361049749,-0.0017556361049749225
7389,2016-11-15,2016-12-16,70.0,BLKB,Call,0.45,0.26313000000000003,65.0,0.08487337440109514,0.26042538003821486,0.0027046199617851707
7402,2016-11-15,2017-03-17,65.0,BLKB,Put,4.5,0.29455,65.0,0.33401779603011633,0.30451604201516697,-0.009966042015166987
7456,2016-11-15,2017-03-17,35.0,HAWK,Put,2.2,0.29439,35.349998,0.33401779603011633,0.2963723918219339,-0.0019823918219339376
7610,2016-11-15,2017-01-20,80.0,BOKF,Put,2.6,0.21908000000000002,80.889999,0.1806981519507187,0.22427535594033637,-0.005195355940336349
7626,2016-11-15,2017-03-17,25.0,EPAY,Call,1.45,0.30568,24.290001,0.33401779603011633,0.3111444667592887,-0.005464466759288689
7659,2016-11-15,2016-12-16,162.5,AVGO,Call,10.14,0.41857,166.449997,0.08487337440109514,0.4172838014346789,0.001286198565321084
7670,2016-11-15,2016-12-23,155.0,AVGO,Call,13.9,0.31381,166.449997,0.10403832991101986,0.3190771039953697,-0.005267103995369726
7690,2016-11-15,2016-12-30,172.5,AVGO,Call,5.3,0.33457,166.449997,0.12320328542094455,0.3340424854104649,0.0005275145895350941
7692,2016-11-15,2016-12-30,177.5,AVGO,Call,3.2,0.31527,166.449997,0.12320328542094455,0.30858882331813314,0.006681176681866852
7694,2016-11-15,2016-12-30,182.5,AVGO,Call,1.88,0.30404000000000003,166.449997,0.12320328542094455,0.29576986293250324,0.008270137067496797
7750,2016-11-15,2017-01-06,175.0,AVGO,Call,4.7,0.32542,166.449997,0.14236824093086928,0.32086756218632306,0.004552437813676924
7761,2016-11-15,2017-01-13,175.0,AVGO,Call,5.17,0.31122,166.449997,0.16153319644079397,0.3196333934465665,-0.008413393446566497
7769,2016-11-15,2017-01-20,175.0,AVGO,Call,5.66,0.31042,166.449997,0.1806981519507187,0.3201949038339089,-0.009774903833908943
