,currentDate,ExpDate,StrikePrice,Ticker,Type,Last,IV,StockPrice,T,ImpliedVolatility,Difference,Var
1485,2017-02-17,2017-02-24,822.5,GOOG,Put,2.8,0.10825,828.070007,0.019164955509924708,0.11273284579948062,-0.00448284579948062,0.041411970434001105
1486,2017-02-17,2017-02-24,825.0,GOOG,Put,3.53,0.10511,828.070007,0.019164955509924708,0.10835250621053939,-0.0032425062105393976,0.030848693849675556
1487,2017-02-17,2017-02-24,827.5,GOOG,Put,4.9,0.10994000000000001,828.070007,0.019164955509924708,0.11414747296108085,-0.004207472961080844,0.03827062908023325
1515,2017-02-17,2017-03-03,815.0,GOOG,Call,15.4,0.11137000000000001,828.070007,0.038329911019849415,0.10675864885012223,0.0046113511498777765,0.041405685102610904
1517,2017-02-17,2017-03-03,820.0,GOOG,Call,12.0,0.11345,828.070007,0.038329911019849415,0.11103727873766557,0.0024127212623344246,0.021266824701052664
1518,2017-02-17,2017-03-03,822.5,GOOG,Call,10.8,0.11345,828.070007,0.038329911019849415,0.11784187406620336,-0.004391874066203366,0.03871197942885294
1520,2017-02-17,2017-03-03,827.5,GOOG,Call,7.11,0.10742,828.070007,0.038329911019849415,0.10425012644846973,0.0031698735515302695,0.029509156130425148
1521,2017-02-17,2017-03-03,830.0,GOOG,Call,6.5,0.11531,828.070007,0.038329911019849415,0.11354752905997649,0.0017624709400235056,0.015284632209032223
1526,2017-02-17,2017-03-03,842.5,GOOG,Call,2.39,0.11673,828.070007,0.038329911019849415,0.11420042221156516,0.0025295777884348364,0.021670331435233756
1534,2017-02-17,2017-03-03,867.5,GOOG,Call,0.68,0.1597,828.070007,0.038329911019849415,0.1535750518360822,0.006124948163917815,0.03835283759497692
1556,2017-02-17,2017-03-10,830.0,GOOG,Call,8.7,0.12355999999999999,828.070007,0.057494866529774126,0.12008804707443813,0.0034719529255618636,0.02809932765912807
1558,2017-02-17,2017-03-10,835.0,GOOG,Call,6.7,0.11667999999999999,828.070007,0.057494866529774126,0.12170869082603647,-0.005028690826036478,0.04309813872160163
1559,2017-02-17,2017-03-10,837.5,GOOG,Call,5.2,0.11700999999999999,828.070007,0.057494866529774126,0.11378947480395143,0.0032205251960485543,0.027523503940249164
1561,2017-02-17,2017-03-10,842.5,GOOG,Call,3.56,0.11667999999999999,828.070007,0.057494866529774126,0.11159778677395925,0.005082213226040744,0.043556849726094825
1563,2017-02-17,2017-03-10,847.5,GOOG,Call,2.7,0.11667999999999999,828.070007,0.057494866529774126,0.11624159809887631,0.0004384019011236806,0.0037573011752115243
1570,2017-02-17,2017-03-10,867.5,GOOG,Call,1.05,0.136,828.070007,0.057494866529774126,0.1385002582697257,-0.0025002582697256914,0.01838425198327714
1572,2017-02-17,2017-03-10,890.0,GOOG,Call,0.35,0.15795,828.070007,0.057494866529774126,0.1570306556470777,0.0009193443529223189,0.005820477068200816
1585,2017-02-17,2017-03-17,810.0,GOOG,Call,23.2,0.12565,828.070007,0.07665982203969883,0.1304969246044291,-0.0048469246044290926,0.03857480783469234
1599,2017-02-17,2017-03-17,880.0,GOOG,Call,0.55,0.1221,828.070007,0.07665982203969883,0.1281905425933751,-0.0060905425933750895,0.0498815937213357
1604,2017-02-17,2017-03-17,905.0,GOOG,Call,0.15,0.14627,828.070007,0.07665982203969883,0.14275781991163938,0.003512180088360628,0.02401162294633642
1613,2017-02-17,2017-03-24,815.0,GOOG,Call,18.93,0.10438,828.070007,0.09582477754962354,0.10750450506878283,-0.0031245050687828263,0.02993394394311962
1617,2017-02-17,2017-03-24,825.0,GOOG,Call,14.78,0.13335,828.070007,0.09582477754962354,0.1271423650970913,0.00620763490290871,0.04655144284146014
1619,2017-02-17,2017-03-24,830.0,GOOG,Call,12.5,0.13335,828.070007,0.09582477754962354,0.12947815314216787,0.003871846857832123,0.02903522203098705
1620,2017-02-17,2017-03-24,840.0,GOOG,Call,7.6,0.11978,828.070007,0.09582477754962354,0.12168183891969905,-0.001901838919699056,0.01587776690348185
1622,2017-02-17,2017-03-24,850.0,GOOG,Call,4.7,0.11667999999999999,828.070007,0.09582477754962354,0.12218048890322249,-0.005500488903222495,0.04714166012360726
1623,2017-02-17,2017-03-24,860.0,GOOG,Call,3.15,0.13468,828.070007,0.09582477754962354,0.1287194629556788,0.005960537044321201,0.04425703181111673
1627,2017-02-17,2017-03-03,757.5,GOOG,Put,0.61,0.24996999999999997,828.070007,0.038329911019849415,0.2572492586145999,-0.007279258614599937,0.02912052892187038
1632,2017-02-17,2017-03-03,770.0,GOOG,Put,0.4,0.19337000000000001,828.070007,0.038329911019849415,0.20166241043919053,-0.008292410439190517,0.04288364502865241
1639,2017-02-17,2017-03-03,787.5,GOOG,Put,0.68,0.16792,828.070007,0.038329911019849415,0.16584344958290395,0.0020765504170960625,0.012366307867413424
1641,2017-02-17,2017-03-03,792.5,GOOG,Put,1.65,0.1902,828.070007,0.038329911019849415,0.1870541248585855,0.0031458751414145114,0.01653982724192698
1642,2017-02-17,2017-03-03,795.0,GOOG,Put,0.99,0.16214,828.070007,0.038329911019849415,0.15428268548716045,0.007857314512839553,0.04846006237103462
1643,2017-02-17,2017-03-03,797.5,GOOG,Put,1.15,0.14627,828.070007,0.038329911019849415,0.15122852103822673,-0.004958521038226721,0.033899781487842486
1647,2017-02-17,2017-03-03,807.5,GOOG,Put,2.05,0.13626,828.070007,0.038329911019849415,0.13757038803303684,-0.0013103880330368467,0.00961682102625016
1650,2017-02-17,2017-03-03,815.0,GOOG,Put,3.5,0.13028,828.070007,0.038329911019849415,0.13297914145850062,-0.0026991414585006146,0.02071800321231666
1653,2017-02-17,2017-03-03,822.5,GOOG,Put,5.96,0.13214,828.070007,0.038329911019849415,0.13218165814015154,-4.1658140151529244e-05,0.00031525760671658273
1664,2017-02-17,2017-03-10,750.0,GOOG,Put,0.56,0.21865,828.070007,0.057494866529774126,0.22592307497681882,-0.007273074976818811,0.03326354894497512
1670,2017-02-17,2017-03-10,767.5,GOOG,Put,0.85,0.19054000000000001,828.070007,0.057494866529774126,0.19718395543514936,-0.00664395543514934,0.03486908489109552
1673,2017-02-17,2017-03-10,775.0,GOOG,Put,1.0,0.18839,828.070007,0.057494866529774126,0.18329322587909527,0.005096774120904729,0.027054377201044266
1677,2017-02-17,2017-03-10,785.0,GOOG,Put,1.25,0.16372,828.070007,0.057494866529774126,0.16389758551221226,-0.00017758551221225272,0.0010846903995373363
1680,2017-02-17,2017-03-10,792.5,GOOG,Put,1.58,0.14682,828.070007,0.057494866529774126,0.15108325953273652,-0.004263259532736513,0.029037321432614855
1682,2017-02-17,2017-03-10,797.5,GOOG,Put,1.97,0.14529,828.070007,0.057494866529774126,0.14485365052539304,0.0004363494746069674,0.0030033001211849913
1684,2017-02-17,2017-03-10,802.5,GOOG,Put,2.69,0.14879,828.070007,0.057494866529774126,0.14300991789453735,0.005780082105462658,0.038847248507713275
1687,2017-02-17,2017-03-10,810.0,GOOG,Put,3.81,0.14085999999999999,828.070007,0.057494866529774126,0.13437531913971695,0.006484680860283032,0.04603635425445856
1695,2017-02-17,2017-03-17,755.0,GOOG,Put,0.81,0.18939,828.070007,0.07665982203969883,0.19810945994031942,-0.008719459940319418,0.04603970611077363
1696,2017-02-17,2017-03-17,760.0,GOOG,Put,0.75,0.19035,828.070007,0.07665982203969883,0.18377947949856463,0.006570520501435362,0.03451810087436492
1697,2017-02-17,2017-03-17,765.0,GOOG,Put,0.94,0.17895999999999998,828.070007,0.07665982203969883,0.18051048762521202,-0.001550487625212038,0.008663878102436512
1699,2017-02-17,2017-03-17,775.0,GOOG,Put,1.32,0.16259,828.070007,0.07665982203969883,0.1695035244551021,-0.006913524455102099,0.04252121566579801
1701,2017-02-17,2017-03-17,785.0,GOOG,Put,1.75,0.15743,828.070007,0.07665982203969883,0.1553257395155844,0.0021042604844155877,0.013366324616754036
1705,2017-02-17,2017-03-17,805.0,GOOG,Put,4.62,0.14627,828.070007,0.07665982203969883,0.1456152558258494,0.0006547441741506232,0.004476271102417606
1708,2017-02-17,2017-03-17,820.0,GOOG,Put,8.48,0.1387,828.070007,0.07665982203969883,0.13425780667181317,0.004442193328186822,0.03202734915779973
1709,2017-02-17,2017-03-17,825.0,GOOG,Put,10.57,0.12844,828.070007,0.07665982203969883,0.13353535437284625,-0.00509535437284625,0.03967108667740774
1710,2017-02-17,2017-03-17,830.0,GOOG,Put,12.98,0.13205,828.070007,0.07665982203969883,0.13279106955813308,-0.0007410695581330784,0.005612037547391734
1711,2017-02-17,2017-03-17,835.0,GOOG,Put,16.93,0.14722000000000002,828.070007,0.07665982203969883,0.14555683195429714,0.0016631680457028786,0.011297161022299133
1713,2017-02-17,2017-03-17,845.0,GOOG,Put,22.04,0.12736,828.070007,0.07665982203969883,0.12931501417187788,-0.001955014171877878,0.01535029971637781
1724,2017-02-17,2017-03-24,760.0,GOOG,Put,1.2,0.18070999999999998,828.070007,0.09582477754962354,0.18136368754745832,-0.0006536875474583426,0.0036173291320809177
1734,2017-02-17,2017-03-24,787.5,GOOG,Put,3.19,0.15253,828.070007,0.09582477754962354,0.16013733223316592,-0.0076073322331659254,0.04987433444677064
1739,2017-02-17,2017-03-24,800.0,GOOG,Put,4.8,0.15533,828.070007,0.09582477754962354,0.1482838043440202,0.007046195655979803,0.0453627480588412
1765,2017-02-17,2017-04-21,830.0,GOOG,Call,19.5,0.14528,828.070007,0.17248459958932238,0.14642754898727156,-0.0011475489872715683,0.007898877941021258
1766,2017-02-17,2017-04-21,835.0,GOOG,Call,17.5,0.14465999999999998,828.070007,0.17248459958932238,0.14855855996457967,-0.00389855996457969,0.026949813110602034
1767,2017-02-17,2017-04-21,840.0,GOOG,Call,14.8,0.13974,828.070007,0.17248459958932238,0.14411468258304747,-0.004374682583047462,0.031305872213020336
1768,2017-02-17,2017-04-21,845.0,GOOG,Call,12.85,0.14517,828.070007,0.17248459958932238,0.14374296017201255,0.0014270398279874474,0.009830129007284201
1776,2017-02-17,2017-04-21,885.0,GOOG,Call,3.38,0.13558,828.070007,0.17248459958932238,0.14206525276639617,-0.006485252766396166,0.047833402908955346
1778,2017-02-17,2017-04-21,895.0,GOOG,Call,2.6,0.15085,828.070007,0.17248459958932238,0.14688903438325748,0.003960965616742529,0.02625764412822359
1787,2017-02-17,2017-04-21,775.0,GOOG,Put,5.3,0.17468,828.070007,0.17248459958932238,0.17152405797205805,0.0031559420279419492,0.018066991229344798
1789,2017-02-17,2017-04-21,785.0,GOOG,Put,8.4,0.18497,828.070007,0.17248459958932238,0.18164157408928666,0.003328425910713334,0.017994409421599904
1790,2017-02-17,2017-04-21,790.0,GOOG,Put,8.0,0.16275,828.070007,0.17248459958932238,0.16575121898020917,-0.0030012189802091638,0.018440669617260607
1791,2017-02-17,2017-04-21,795.0,GOOG,Put,9.92,0.16625,828.070007,0.17248459958932238,0.17087190639197566,-0.004621906391975655,0.027800940703612963
1795,2017-02-17,2017-04-21,815.0,GOOG,Put,15.1,0.15627,828.070007,0.17248459958932238,0.15644116621963383,-0.00017116621963383927,0.0010953236042352292
1796,2017-02-17,2017-04-21,820.0,GOOG,Put,18.5,0.16017,828.070007,0.17248459958932238,0.16576720489562893,-0.005597204895628927,0.034945401109002475
1797,2017-02-17,2017-04-21,825.0,GOOG,Put,19.26,0.15165,828.070007,0.17248459958932238,0.15414508596305845,-0.0024950859630584465,0.01645292425360004
1798,2017-02-17,2017-04-21,830.0,GOOG,Put,24.6,0.18305,828.070007,0.17248459958932238,0.17474963429781257,0.008300365702187423,0.045344800339729166
1800,2017-02-17,2017-04-21,840.0,GOOG,Put,26.0,0.14745999999999998,828.070007,0.17248459958932238,0.14407107970444746,0.0033889202955525166,0.022981963214109027
1801,2017-02-17,2017-04-21,845.0,GOOG,Put,30.8,0.15688,828.070007,0.17248459958932238,0.15699390309178876,-0.00011390309178876956,0.0007260523443955224
1812,2017-02-17,2017-06-16,775.0,GOOG,Call,58.8,0.11782000000000001,828.070007,0.3258042436687201,0.11838948249518154,-0.0005694824951815308,0.00483349596996716
1826,2017-02-17,2017-06-16,845.0,GOOG,Call,24.52,0.16422,828.070007,0.3258042436687201,0.16657366885881025,-0.0023536688588102483,0.014332412975339473
1827,2017-02-17,2017-06-16,850.0,GOOG,Call,21.5,0.16519,828.070007,0.3258042436687201,0.16080082503782264,0.004389174962177361,0.026570464084855992
1833,2017-02-17,2017-06-16,880.0,GOOG,Call,12.3,0.1563,828.070007,0.3258042436687201,0.16106137460296913,-0.004761374602969132,0.03046304928323181
1834,2017-02-17,2017-06-16,885.0,GOOG,Call,10.8,0.1633,828.070007,0.3258042436687201,0.15891834853244866,0.004381651467551345,0.026831913457142347
1836,2017-02-17,2017-06-16,895.0,GOOG,Call,8.7,0.15109,828.070007,0.3258042436687201,0.15857124767997913,-0.007481247679979125,0.04951517426685502
1838,2017-02-17,2017-06-16,905.0,GOOG,Call,7.18,0.15907000000000002,828.070007,0.3258042436687201,0.16014573454347789,-0.0010757345434778687,0.00676264879284509
1839,2017-02-17,2017-06-16,910.0,GOOG,Call,6.2,0.15557,828.070007,0.3258042436687201,0.15824001396684712,-0.0026700139668471012,0.017162781814277182
1842,2017-02-17,2017-06-16,760.0,GOOG,Put,11.11,0.19086,828.070007,0.3258042436687201,0.1967851138710795,-0.005925113871079496,0.03104429357162054
1845,2017-02-17,2017-06-16,775.0,GOOG,Put,15.1,0.20344,828.070007,0.3258042436687201,0.19711813119799718,0.0063218688020028335,0.031074856478582547
1850,2017-02-17,2017-06-16,800.0,GOOG,Put,20.0,0.1754,828.070007,0.3258042436687201,0.17611632337630023,-0.0007163233763002319,0.004083941712087981
1851,2017-02-17,2017-06-16,805.0,GOOG,Put,22.44,0.17936,828.070007,0.3258042436687201,0.17887777872480307,0.0004822212751969257,0.0026885664317402194
1854,2017-02-17,2017-06-16,820.0,GOOG,Put,27.67,0.16965,828.070007,0.3258042436687201,0.1715643326548953,-0.0019143326548952955,0.011284012112557003
1857,2017-02-17,2017-06-16,835.0,GOOG,Put,37.1,0.17579,828.070007,0.3258042436687201,0.18106981470151098,-0.005279814701510982,0.030034784126008202
1860,2017-02-17,2017-06-16,850.0,GOOG,Put,51.32,0.21568,828.070007,0.3258042436687201,0.21079173790323424,0.004888262096765766,0.02266441995904009
1861,2017-02-17,2017-06-16,855.0,GOOG,Put,50.66,0.20027,828.070007,0.3258042436687201,0.19061961411394313,0.009650385886056878,0.048186877146137105
1890,2017-02-17,2017-09-15,855.0,GOOG,Call,33.27,0.16752999999999998,828.070007,0.5749486652977412,0.17496615933630633,-0.007436159336306342,0.04438703119624152
1891,2017-02-17,2017-09-15,860.0,GOOG,Call,32.03,0.17171,828.070007,0.5749486652977412,0.177610784611362,-0.005900784611362009,0.03436482797368825
1900,2017-02-17,2017-09-15,905.0,GOOG,Call,15.4,0.15700999999999998,828.070007,0.5749486652977412,0.16317072434337637,-0.006160724343376389,0.03923778322002668
1911,2017-02-17,2017-09-15,795.0,GOOG,Put,33.0,0.19777999999999998,828.070007,0.5749486652977412,0.19865711012546572,-0.0008771101254657354,0.004434776648122841
1915,2017-02-17,2017-09-15,815.0,GOOG,Put,37.8,0.1897,828.070007,0.5749486652977412,0.18183169445616373,0.007868305543836274,0.04147762542876264
1932,2017-02-17,2017-09-15,905.0,GOOG,Put,103.9,0.22939,828.070007,0.5749486652977412,0.22772502248601262,0.0016649775139873924,0.007258282898066142
1933,2017-02-17,2017-09-15,910.0,GOOG,Put,104.3,0.20528000000000002,828.070007,0.5749486652977412,0.21341849662032308,-0.008138496620323066,0.039645833107575336
1947,2017-02-17,2018-01-19,760.0,GOOG,Put,34.0,0.21871999999999997,828.070007,0.919917864476386,0.20984016650785547,0.008879833492144495,0.04059909241104836
2003,2017-02-17,2017-02-24,825.0,GOOGL,Call,21.8,0.10159,846.5499880000001,0.019164955509924708,0.10380194621563864,-0.0022119462156386382,0.021773267207782637
2007,2017-02-17,2017-02-24,835.0,GOOGL,Call,12.2,0.0884,846.5499880000001,0.019164955509924708,0.08442242882605439,0.003977571173945621,0.04499514902653417
2008,2017-02-17,2017-02-24,837.5,GOOGL,Call,10.59,0.10022,846.5499880000001,0.019164955509924708,0.1004940082233223,-0.00027400822332229735,0.002734067285195543
2011,2017-02-17,2017-02-24,845.0,GOOGL,Call,5.1,0.0879,846.5499880000001,0.019164955509924708,0.09066104572872066,-0.002761045728720657,0.03141121420615082
2020,2017-02-17,2017-02-24,867.5,GOOGL,Call,0.24,0.1021,846.5499880000001,0.019164955509924708,0.10483375487767554,-0.0027337548776755483,0.02677526814569587
2024,2017-02-17,2017-02-24,877.5,GOOGL,Call,0.13,0.12504,846.5499880000001,0.019164955509924708,0.129183469924187,-0.004143469924186988,0.0331371555037347
2028,2017-02-17,2017-02-24,890.0,GOOGL,Call,0.21,0.19246,846.5499880000001,0.019164955509924708,0.1842628580808845,0.008197141919115497,0.042591405586176335
2039,2017-02-17,2017-02-24,785.0,GOOGL,Put,0.35,0.27885,846.5499880000001,0.019164955509924708,0.2862044888440616,-0.007354488844061591,0.026374354828981858
2053,2017-02-17,2017-02-24,820.0,GOOGL,Put,0.3,0.13587,846.5499880000001,0.019164955509924708,0.13703876711431637,-0.001168767114316377,0.008602098434653543
2055,2017-02-17,2017-02-24,825.0,GOOGL,Put,0.59,0.13260999999999998,846.5499880000001,0.019164955509924708,0.13488533797041524,-0.0022753379704152643,0.017158117565909545
2059,2017-02-17,2017-02-24,835.0,GOOGL,Put,1.4,0.11667999999999999,846.5499880000001,0.019164955509924708,0.1142911013239663,0.0023888986760336878,0.020473934487775864
2090,2017-02-17,2017-03-03,837.5,GOOGL,Call,13.45,0.12195999999999999,846.5499880000001,0.038329911019849415,0.12191924485604175,4.075514395823765e-05,0.00033416812035288334
2100,2017-02-17,2017-03-03,862.5,GOOGL,Call,1.99,0.11546,846.5499880000001,0.038329911019849415,0.10988959042727575,0.005570409572724241,0.04824536266000556
2102,2017-02-17,2017-03-03,867.5,GOOGL,Call,1.47,0.11667999999999999,846.5499880000001,0.038329911019849415,0.11726111892828757,-0.0005811189282875773,0.004980450191014547
2103,2017-02-17,2017-03-03,870.0,GOOGL,Call,1.19,0.11735,846.5499880000001,0.038329911019849415,0.1185431772900393,-0.0011931772900393017,0.010167680358238618
2105,2017-02-17,2017-03-03,875.0,GOOGL,Call,0.83,0.12482,846.5499880000001,0.038329911019849415,0.12334210455054871,0.0014778954494512886,0.011840213503054708
2113,2017-02-17,2017-03-03,900.0,GOOGL,Call,0.18,0.14828,846.5499880000001,0.038329911019849415,0.15050823499983823,-0.0022282349998382356,0.015027212030201211
2114,2017-02-17,2017-03-03,910.0,GOOGL,Call,0.25,0.18711,846.5499880000001,0.038329911019849415,0.18204986636181325,0.005060133638186748,0.027043630154383772
2132,2017-02-17,2017-03-10,830.0,GOOGL,Call,20.1,0.11607,846.5499880000001,0.057494866529774126,0.1175002690138831,-0.001430269013883087,0.012322469319230525
2133,2017-02-17,2017-03-10,832.5,GOOGL,Call,18.53,0.12155,846.5499880000001,0.057494866529774126,0.12165029733996507,-0.00010029733996506918,0.0008251529408890923
2136,2017-02-17,2017-03-10,840.0,GOOGL,Call,13.4,0.12195999999999999,846.5499880000001,0.057494866529774126,0.11934577244064305,0.0026142275593569325,0.021435122657895482
2137,2017-02-17,2017-03-10,842.5,GOOGL,Call,10.5,0.10213,846.5499880000001,0.057494866529774126,0.10121339177874047,0.0009166082212595239,0.008974916491329912
2139,2017-02-17,2017-03-10,847.5,GOOGL,Call,9.1,0.11845,846.5499880000001,0.057494866529774126,0.11663847631361184,0.001811523686388164,0.015293572700617679
2140,2017-02-17,2017-03-10,850.0,GOOGL,Call,8.1,0.12195999999999999,846.5499880000001,0.057494866529774126,0.11854923440565847,0.0034107655943415166,0.027966264302570654
2141,2017-02-17,2017-03-10,852.5,GOOGL,Call,7.0,0.12195999999999999,846.5499880000001,0.057494866529774126,0.11795108455221416,0.004008915447785824,0.03287073997856531
2142,2017-02-17,2017-03-10,855.0,GOOGL,Call,6.35,0.11672,846.5499880000001,0.057494866529774126,0.12187541428520789,-0.005155414285207882,0.04416907372522175
2147,2017-02-17,2017-03-10,867.5,GOOGL,Call,2.85,0.11667999999999999,846.5499880000001,0.057494866529774126,0.12151900417553518,-0.0048390041755351915,0.04147243894013706
2150,2017-02-17,2017-03-10,875.0,GOOGL,Call,1.64,0.11845,846.5499880000001,0.057494866529774126,0.1215516684910648,-0.003101668491064802,0.026185466366102167
